x,y,z
8.81927758304644,6.457250433510536,128.66857550890367
4.2748968792061515,5.105704087285035,238.33946958905744
1.6223340578247936,1.1995294173096982,250.84037447185764
0.1260751997575904,3.1206404465202064,174.71143767822082
5.597556836383825,8.023960305536326,197.33454615467616
5.2739962212267635,8.614180460955174,273.42992676188203
7.193536223691586,1.3730003271557023,111.52461092330137
8.902580530178021,9.523867523987246,265.5766378096122
0.7940658464302952,3.2882261784860933,105.47593864342625
7.314964903403624,6.6231373873071995,271.6850655869266
1.8741194409758222,7.5182514595668115,180.8386646939693
8.581770531571639,8.119462346378834,210.5108261383125
8.19063513861656,9.457497022259302,218.31455329641395
5.407937549855443,3.1291954802882262,112.55663431366361
7.102427986233115,8.585064545515545,112.602510905009
3.1435011318374837,1.3168690343620704,105.07409494440971
4.7116789893281465,7.050409063535927,100.88143122383889
8.216368977104716,7.419777295139859,167.33435809557074
4.592651971732139,6.777232412013205,115.87554156275775
3.577982653254418,2.52314736135153,242.32247651590168
4.942124472502999,8.730431470152034,290.33130121700196
8.282492524372184,1.68858463370395,216.18207365488553
3.3520804737087273,0.5363479152083084,128.31955074790454
1.737615931357438,7.174649906119122,154.511793566515
7.120140203307807,4.754757152327337,99.42265642358663
8.259782127080818,8.49098019958676,224.04301632769054
1.0063747852353333,3.8339714105825893,167.92702566503257
2.3987411275594472,1.6827858850771282,165.58468307461675
1.419719897609939,8.364421924698696,239.95637950678423
3.4794141158216663,5.489096316400717,139.91028636792788
4.503509789054126,1.8919579239035489,207.60902500402568
7.4882633696330645,7.203839985864457,266.75984415836274
6.511475848816741,5.111136384895005,120.57618089889037
6.2092856747843115,6.043129822403198,197.29489576746437
3.523749466096544,4.608983382065819,136.62898958567618
8.4144755308476,8.287089838180064,222.73307521004642
4.712871673981645,8.295627156830498,237.32287423150072
9.791049380151545,7.093888218243862,161.5198913828507
6.3414213829573685,1.0540137739646227,141.54198826225894
1.2626474156450274,8.388538619040688,250.12895007787617
6.7617756207543405,6.710129805329098,282.7765562769237
3.25104015431699,6.970241660042995,291.8356788894823
6.8632719668609745,3.629828404038716,251.3460584397741
0.6964114816240574,8.792795561570067,283.3878822650709
1.7488143717595939,7.2537160023485745,157.80084049833948
8.557372589057863,1.1259046652919447,274.05531864541524
2.271795570235149,4.077780344061627,189.70109964005368
8.3704112524294,8.863803619601416,251.3885777503909
2.792760884544104,0.47196701697378995,127.81796050445688
6.428819100587076,9.614166196420495,157.68959160113803
6.9415057350983105,6.791625683195628,294.0060905195797
5.126547531450529,6.313759776433766,146.2984819735013
3.053106766967313,2.7055925648799137,288.64405503322234
2.126443763710961,2.4879178873917707,209.36917076218504
0.3318935456242622,9.420582194885954,236.29120457310898
3.039464012407238,2.982724542341227,299.7597371246738
6.53162790531283,7.755052967189994,224.2169879959076
9.383048184484826,3.9312179820707915,185.66603494033984
8.71204482263052,1.3925407078470398,272.049361402753
7.660647765353026,0.1071529769535895,186.06147381423736
7.884473432532987,5.442573370152508,180.44786787148917
6.649849034759953,9.757788185489327,161.75866223050588
2.60286857566003,3.6913619380920446,234.71763721131424
9.071950307058298,3.571923339930448,130.01465211950915
6.707323119058341,3.4409161784944207,267.4172266418909
5.6044063098044,5.205438373048584,252.97272223546696
1.1098946921348107,4.406648834242936,256.6708553597188
4.470555438064254,8.799146267270144,262.24270137584665
4.6035827120192625,5.0552079172349025,279.97224732379834
8.645636095226699,5.077578381885688,283.4879411771236
5.466482201877884,1.383715947205566,259.2969304324768
3.8040054897040965,9.82739540910386,186.478638028202
9.768003285106593,2.499728908688297,168.5493966911166
1.1072059332631567,0.7336406745960267,289.58571177358766
4.225484283119446,6.631462489752088,164.51636997278698
0.4202467517140529,5.953663701568726,199.68229242639114
7.3990412076693035,4.151456539927457,174.9587540299857
9.180765521991507,4.221922338806781,229.42948383026047
2.8003732955048943,7.850639210464312,218.21898239773424
8.583416767991208,1.9571264009964906,200.60636159825987
2.9221823046189774,8.202533189448896,162.40117878634874
9.107701616439153,6.487471138950181,123.2681612107399
7.5396190359678394,4.189697737795244,174.6001822387463
8.049067768414385,4.580286165838686,201.3905620680991
0.180065556004545,2.566472071860958,172.2318039435673
9.62810357074026,7.521143326969748,155.4347341819977
7.266709920703232,5.128747423052678,101.03547447932358
3.047510953861333,3.2085454274984357,294.13968523501677
8.29394664858847,5.960501157609502,197.90041756185303
2.8152119841492995,9.95734452051323,188.26402015339022
8.727538395661279,4.352622796565538,245.24920392279594
1.1258039041193701,9.206914007786196,292.566157162942
7.036859774607958,3.450168399245661,274.69082408136865
5.406984766449103,0.5473270692498589,258.8449253836395
0.9653447019544081,2.042421063684289,188.01887371309874
2.41893828258839,4.1869514332768425,176.41181029022184
0.1240403627731479,2.19634928594569,188.8288993119391
4.687679654645058,0.002270382182555375,195.33029540056356
3.0126526076000038,9.150015377475272,92.9219143343899
5.983574842977588,8.43879411230929,196.72267202990105
2.972378077086172,7.422922314869471,277.5921862374331
2.9991911150698467,1.6781459564602863,144.148150749526
7.431931987316034,1.2036357620998606,117.40086361242909
0.4814283597835345,0.6760474947238315,257.9203044437303
9.028949951919872,7.240291887729212,97.49210813175524
8.522638743911815,9.288079606878853,264.10517660853566
6.678046832264065,4.30535820913037,152.61061328562397
5.932215701073843,1.1914067199604816,205.65822392228722
8.923024981396523,5.1239282073210655,297.26467360915456
1.8533017952871444,3.4883190745863013,177.73395669061367
0.7896916219082861,3.748249243499977,156.73872501495686
2.395101699095381,6.213306241557072,215.0788112714588
7.945782787001903,7.187181132622023,203.5481481518956
0.34670266726483323,1.1060359887316085,248.64508929801866
5.828068350834896,0.35590230806476386,209.85801352160314
9.954375161913099,9.943303026857148,195.66871978139068
8.556960938375394,2.3272834891555183,155.37327077816911
5.214456890435894,0.5383052490845908,269.1600985247675
0.6364090928664234,1.8987532909591998,208.989577561536
8.313735143857098,0.3895784634846422,223.53717330871245
5.989785081772105,3.9181089461717167,194.78388574364863
1.1493299705956683,8.024017844513242,198.85195472317076
0.938572848233562,3.412444497577206,111.66525013901493
9.096268194365924,4.441834068783665,261.3958892472866
6.692002629380784,6.7558677356743875,281.1983299935333
8.292867993167555,5.088940700698802,241.16372453756284
8.789789002822673,8.614456860213242,276.66276687101936
5.717723520483222,8.660356750457565,233.7860637482107
5.174463517550413,0.09910695491153643,210.67260803509458
4.304274103209902,7.7804630648319915,178.67335947800382
3.169465877911193,4.607336002416739,112.36448447614211
4.345959608587117,9.888405413036631,204.46849281401353
7.738796557301564,4.832320758754351,154.56179099742417
6.019234310151315,9.868959453882976,194.35170278970796
8.925232899548462,7.545693612057366,126.74288518275326
4.433800143791878,2.4860488461330634,149.26906586646004
6.07089578718754,5.3839497928695765,185.389721904807
6.313075530919887,9.921356394785828,188.89075197670405
5.916971623063255,8.575306077519237,205.72786547853931
7.026337730855163,0.973668937912211,90.17956763877665
2.374334683748063,7.063719968099961,252.95209763846415
5.123637775457906,3.4557958587081306,117.27077138262787
1.0422480280834767,0.06982261880348117,206.46772411486373
3.8451132764481253,4.034809690269996,193.61759919027145
4.876670686212644,2.347544217249713,141.50320622630406
6.522242595454725,8.188692705204716,172.57011382847517
9.505310525862035,3.373306088457655,133.67501948660373
6.0065106654835585,8.275236939538171,194.550076547684
7.435939161765598,0.005979388347953085,194.23613504856309
5.062660594952027,3.0781915002611915,91.29536687942667
6.341040313763314,2.411652143077619,227.29182488177514
0.7093221613377343,2.3356736106861096,147.578456652574
2.54391580841847,0.681866197654627,125.49612866493861
3.618530932051387,1.8712427041050173,183.10435815762057
4.724933550065136,5.555495698856198,256.29695156764865
0.45648745502383736,2.913610728377445,126.63222044722087
1.4002409755331768,4.1739478232914795,217.91653110913313
2.7681430779130576,3.7686688034718854,229.8722965209696
9.715326909010507,8.759049249998945,237.18964295334408
3.3134700710305074,9.052989990105155,102.79413711774922
4.820410581120825,4.929569716558601,295.2331703117014
1.9609771273839294,3.301559503156044,189.2760796144345
6.107800710757683,1.0680070400236363,177.40575583515465
2.806832155159743,9.53402879382095,128.03223091758173
2.0699257843842678,0.6022694490029745,185.66420802648514
5.16572628445979,2.976502775682804,93.60685908742825
0.05505799160420821,2.9806620117000415,185.93458649150568
0.07664032649225327,3.2040128614021492,183.03192551485228
2.1906880910185778,1.6428684327240928,178.51668118336391
0.3672136250082114,7.831614309236972,180.03001338264232
1.0802575413069138,1.2249786196598922,292.7295168235662
3.388606493387516,6.349066591531628,239.84695269951033
8.025856795798129,1.2384602670581746,198.9678700319958
5.720486433693008,0.7053563759295656,234.93846326052187
5.126677259564164,9.094295036858766,296.80111906087336
2.9348882320812164,1.9012876631870568,178.8689189514423
9.317537194328164,8.212501545597043,225.2100731539404
3.9701504123719165,5.446308711071358,191.23927126438122
0.8709276679577149,0.778565196087696,291.6901756041747
6.170665161178013,9.554481914380675,177.08658033821706
1.138383934766014,2.4696116699189252,126.04292034190959
3.452231428016921,8.596453453526065,130.86138492550236
5.074119387178088,1.6881000578456418,244.0748551347191
8.742225246851758,8.539428821418529,267.33548332886585
4.935465803401186,0.13228812905293985,216.55087267816873
7.022587660316643,5.117804565694807,91.85755690839703
9.928168389990704,7.694425794215568,189.5407509588601
1.3148911989798162,9.347955174927833,273.9515731497491
2.747315255195195,9.09202136206487,99.17285098289359
3.945760755976464,8.196248695476449,192.2890368365289
4.218281785388314,8.881913496613041,229.69516743665775
4.110210752655457,1.992196858370765,195.22168696586542
9.07611002556555,2.8418429571172874,93.95008045393786
7.140326444668564,2.889685249210585,295.9250885749823
6.079052140907038,3.7705393100169884,199.58658831026474
3.093727178627821,3.933206703851887,205.87729939919396
8.237903842212948,5.445553246546755,224.32061331274147
9.550605114849889,1.5987976336644139,235.14166028165943
8.211982825502265,6.912466637859893,161.0033459813411
0.01565105191472904,1.675665393045065,196.25883778100268
6.36401370183407,3.103084821045475,251.07635868805266
0.5113538144210072,5.03345130606154,270.4541963084434
2.5760722033372185,7.964405615234773,199.61407825304636
0.5952470034777169,7.394692332387272,126.23966638855401
6.037954529493877,6.455343564105222,199.10290988169237
6.865899134926067,1.5577326058017016,129.26851258313528
1.1448763806590512,5.470453456155777,270.60988513047766
3.838388830449795,0.8744650179988545,169.14127779378754
4.562365089555421,3.7736317679665077,166.74834787124928
3.690530217609166,4.135165302899591,184.66278698688137
1.2102500048519305,0.39811439445753827,253.1438593502618
4.1894779018747546,2.7398809946997185,166.74286041416408
7.511780478084181,9.556494672664893,148.24909038579548
0.7100766453325547,9.536326078296895,257.7678537901737
0.8018001408190345,3.5232705425253927,126.95317354435579
3.547712918359842,0.43100108948324056,152.10037088525533
9.417257116189251,1.7909493932818155,221.84630939464282
6.6857264672291405,3.9221779343354015,206.2748484062178
6.786699566725648,9.477796979692299,122.480053632922
3.6191999083786497,1.4119906353718492,147.827604652368
5.9366079120853845,7.635158436682122,189.3400604237188
0.10131184027743378,1.0868253937469208,211.48477365096363
6.360960464095422,9.81257577391277,178.6356735488249
9.132869475762368,3.81616499109135,165.74794759919217
6.125734683448192,7.752345388990561,202.81436694866028
8.736985934663451,3.425910828111318,119.56468360421783
7.239730554660938,6.276688771588087,236.1142254268445
1.2055841640369025,1.9201608474003673,207.454781849673
9.024533072858418,1.4602101929696254,273.6802731457542
0.6644384435577488,9.380641395681312,270.00477378530525
5.3396747254776376,9.176472779044335,281.95396454546636
1.4213712379345766,8.874689402128823,276.22806702009547
0.11706610730904066,6.254334501665935,187.53206749946185
4.22034260127639,8.082682112162782,199.61329847821025
2.9504070765415626,0.6903693691137491,102.45762457765305
4.86000493797603,3.3478904189067915,107.45179597792813
5.771998867345508,3.1370312475715623,159.04308461890022
0.4373907230894736,6.3564532195261325,159.62917395749201
1.2300329512374564,3.559577734706405,132.34222170277394
5.586423964504253,1.485067816436808,240.95271017189418
3.4316735317265823,5.964670754135437,190.46436942608025
7.29173487549448,8.143839206690815,173.90434997330152
6.522916485919397,3.821234944599732,216.30286269605284
8.456043629899067,1.322687150984817,255.2779178439122
6.924928266692253,1.9668819731282305,189.57810478306448
4.299310773901482,2.37483305169384,168.58318134601836
6.729666223944324,2.998975929945362,290.67455287828466
2.753811742554185,6.4279507050630915,255.55785208596652
3.063134987782127,6.00945484537719,196.5517025034204
7.889851599207933,6.960798615670392,213.0424063501627
4.4641951640158215,3.6250198453151317,156.13675646344723
7.983803405183525,8.239976518799782,194.0168034055904
8.224223736682784,2.0408766115576027,192.67581614869815
8.575623376612837,4.690407475181539,267.95471147779347
9.166352358412073,8.009387215414304,196.49565489420272
4.309852205132962,1.8015864773261925,210.05971682799685
3.188668183211388,1.0986311374078295,95.78018364659174
5.821987465941138,8.836839676879897,223.032584744434
3.711724234376276,3.4292966275919587,230.88317021807913
6.010741668002329,6.83870124909032,196.71501830905692
7.055858626438246,0.2534860426393848,154.44426233604906
6.884050184921369,6.900468884094496,297.0037742130429
3.7455288702012135,3.1610131154697054,234.56209023986878
1.6686020169875282,0.5574085358744174,235.10291986758963
4.305293384622075,6.09812761548117,187.56225633371085
1.4259414408190874,2.4080381607317323,145.7513580600178
8.900970351838083,3.8680724205188,173.65696815885102
3.458774607378574,0.8058081228651359,119.7469299142752
1.5445974722332378,1.4716325109494532,245.81726316403183
0.2544775990575088,2.9797723549584374,154.15757299700613
6.458223862864843,0.8975950056015713,126.67584378643014
6.369023174547433,9.108262646863153,138.31695848889902
3.406041665812917,0.06047043183978418,186.9992237966576
0.7171188884765101,4.838602188643114,286.7731256318275
4.096288948952321,1.2324745813255145,209.7776254046289
3.1121749506339356,3.076790894779485,297.62307152836615
6.7712063973500936,9.260595598182654,104.82882502569893
6.057792494526904,1.6169455327398685,189.61190750082824
3.6459372819754,9.658323197183327,166.6569546186198
2.178925542549901,2.057943769894217,197.64713179001632
9.880359661555918,7.4156610846682955,179.4181300660424
4.540016211961149,5.466772648973118,253.52386122983688
6.88274235780237,8.844787275967592,94.82880126928795
1.4055296757836078,5.539932555031309,250.82639482282733
4.855896996593978,5.345592191563087,282.6114995723436
0.27536719869465487,1.9545800036839989,198.137559182852
5.054551179104499,1.6622936205165872,247.92847619082963
9.640174071177023,9.164891511155142,249.36169683826424
3.8420671298580023,3.2783819885003407,218.35614182122163
0.38996012574911587,3.7208225496289593,169.36623102492433
0.3095579091934353,7.5982365842838835,166.0485998614867
3.879867599468695,3.3882348242280735,211.14601699752842
1.6002493646319405,9.520624466390027,237.18159440256474
0.23352096328185912,7.379277689988003,163.83019765108327
7.562136139501768,5.9742924257342,192.30900372090775
4.585230088818907,8.808951605447525,274.76069994133456
2.8924477197265452,0.4960590834948275,122.26529279761297
9.000831830164808,2.5706269218920874,112.99026658200297
1.161389602005256,4.6503633422091,281.6960470282461
9.559188289553193,2.2697853947152105,167.43571091361616
3.139667173773528,7.439051873021519,274.0618810364952
8.884036723086812,9.192080310537252,293.5981581482047
6.029428764794615,4.2377011993092335,193.23013789618506
8.267073597414875,3.4213260011189495,161.26080677428416
9.840131632104644,9.615507321375663,209.81747063355556
2.8840543781874572,4.448524328275409,128.11799761996906
9.61135485407593,4.890484004492832,254.30413292120028
3.8948189490242036,3.516498723419054,206.89055048849596
3.8551190473692234,9.095484730121385,171.57596262404158
3.403871042545057,5.689554832818508,155.37495202629697
5.414076073475852,7.621745871816446,148.22116897714028
1.541450431784871,8.118067183508863,207.77107078325508
5.537114853580112,3.418490419172582,139.7506586525812
5.41704812410004,4.3369433132038,237.0401158641493
7.6190181260487,8.484717744062646,154.18880767644953
8.336499619375855,3.6325535167581027,166.10610952488312
4.404413503124241,7.939351334518513,189.07339429104667
3.0233324935149373,9.409923225744372,111.08190228666734
2.5933489731709445,6.23210373068007,225.0574180068275
1.9462383670487193,7.416272874518889,187.97028104010047
0.5764758219902488,8.05097312041135,201.6072846356821
3.424479788347133,8.450396488966426,141.37408700591573
2.7024769213078326,3.9505333785679597,202.27649154131493
9.664173858664073,0.5126345917599817,233.10893747801927
5.577088262500439,4.018762712367395,196.90759109914995
3.4727703903050755,6.737562297840897,265.8729299591255
5.80467600993696,4.503503857807928,217.5471536244387
1.391967013456955,7.489631508603986,133.40858348062028
4.4404374920220295,3.5698242946866388,153.10363065228935
6.262343214210638,6.347441411040295,216.82935272316809
4.888978317924514,1.8641980485397458,216.89165938189888
4.017788006543243,7.493694366449569,192.90528835411718
9.938483888996982,5.456959688130258,202.6307516357249
8.80314762148927,2.0406438854660056,188.61872471518777
6.234059581594401,2.9191117349780726,232.43620608757084
5.693773611822827,7.4860870858183235,159.90504927348388
6.2066047982458405,4.826012356615207,162.76157099582764
2.0131210782243327,2.1603144039307223,195.53918844611547
3.951377432643186,9.672711903702977,191.06021425624738
0.3945953289089932,7.15125019816888,135.71927888316276
4.7554603748682664,9.571348325397961,255.70534209785902
5.4302458395766315,4.271050453603432,228.83433827625348
2.277497361032096,4.751003406917205,154.01496283781034
9.640288471655138,8.979552161850192,251.19263751914872
9.09454610937242,5.250493402453847,290.9086896257403
7.221432354559059,7.072789119056671,293.06768026110956
5.333866287653626,2.5217287749552995,128.57628973774814
8.69969159647685,4.467264687026406,257.6507790812252
1.3065234382346291,1.234498658103551,281.8199652184429
7.90509794274885,2.0598003587696168,196.46271562858445
1.248208139668483,0.00943415267631087,196.43918240725537
7.942106625494054,0.3926505164866023,189.4846574051055
2.7576756825135695,9.772838231769294,160.9484895698895
8.770905810181889,2.4235369513676233,134.3364792102424
9.440420938253979,6.633107095040019,127.20107258175572
1.4879596940511564,8.390996987996115,238.58856457433092
4.626756050653935,5.506604592365642,256.2020685259486
9.809873781626852,1.531445000839562,215.7402176141419
4.834074359731466,7.281164373361664,103.28103931925331
8.635475225145452,6.00251410099583,194.65148010299583
5.887315221313198,7.312505893473751,178.69458218901582
3.753299079196019,7.697466228570872,213.15423464119328
2.857835555258702,9.754103676847452,156.42657081558212
2.0322309108608727,5.7356328002670995,192.85627535332634
7.617981913776973,3.4164111269060182,242.05538101159405
3.8654050682302787,6.484645569002371,210.200267333687
5.112754622007511,0.6844070924262613,285.91530380219587
4.9232548000118195,8.973973183215863,299.1508641749085
5.772790292331313,1.1938101133819679,229.99712666161506
8.655771456245523,3.2784283788581825,113.45227854402661
9.807393435834294,8.15745380626121,202.65897673577206
4.075842085738169,5.973123783307118,195.52668465414325
8.27518922106303,3.936355202774421,190.60974747195854
7.645277946547177,4.734356593750214,144.23925282652345
5.735289514555733,8.545473932021803,227.0539990422599
9.56047143611933,3.400043860598921,140.90407433176316
2.004745155284028,8.696496848121713,194.30463872376112
1.0926421030962141,0.8813443097669149,297.0908872271376
8.539619669554222,7.767984372086307,166.94139269679744
4.391498166337483,8.475476330547364,236.15335605444815
8.469688542070605,1.8181765283733875,214.8988576518649
8.930902051954149,4.303465323722005,242.89404362526983
0.6245759361907144,1.6549977466365562,240.0105438700483
8.834647629860607,7.066041289942177,94.06743610696697
4.483190553694222,5.353477680616567,256.404735281141
5.104324890042323,6.353233467083211,140.42472442620604
6.265925110932102,1.9648696695621115,192.65065787970053
9.263826067300867,2.117458620524195,177.3674541052496
0.1911609442976403,0.4149732550990637,213.8408159310058
4.768434683178171,3.220675351957297,102.70662024504419
6.877220424305607,5.59744661333675,134.09290120625104
7.227069576982284,8.579349139973289,117.31721641677944
6.92532431537108,6.669274474586807,285.52061828402924
1.3443512940812186,4.353963233997514,242.5072118992261
2.9939558837168123,9.531201143941377,124.48351756797021
3.587155254170135,7.192452005758319,255.54287808362344
8.04437207679505,9.301652028625501,201.50686877166282
2.7875987241455302,5.2758797327216564,104.96062709611027
2.1070496386720317,2.589042747931396,209.03697386467314
9.574480190380962,0.5282668636472199,243.00999717558187
0.088632851134689,7.260848514838505,181.63479550383562
9.978208556819782,1.2130299800553412,198.3941222323619
6.768212988573956,3.027751282719672,293.0238461905153
8.28469299449117,5.324709078838974,234.62666214878473
2.9461939634619316,5.644165877797477,139.51827315761938
0.14315277667059978,6.005831969871361,194.7855273531152
7.3786951856153005,1.6625533034970064,151.032171645039
8.341445970006758,3.7973740482164873,178.20950901897882
7.404761319535192,6.171942271169667,217.54125073560667
1.428502873008386,9.698188646337847,232.48031042860657
7.53427922256969,7.276311376996887,258.63898707580483
7.689227821076409,9.226037570939578,148.82646853347748
6.585405156700549,7.62212058314177,241.70907374785335
7.661159327955862,5.917169688924004,188.08669878650161
8.459214396777321,1.9202336913634455,203.66541550639857
6.136041142374584,6.6668565189251305,214.28743444869286
0.8860471396967906,6.233795659599071,157.90252379539277
4.876278096672109,6.024691704572664,191.00517445826222
0.7764933467160506,4.8978586798824075,292.32877048128887
4.075430310324308,5.286566039892756,206.1755244267115
4.071064891256277,3.3444252711810405,184.97382224748733
0.6600984414024158,5.193126926423032,281.2588938952929
3.488205339694793,1.9755590567847825,192.09795352854206
1.1099809879131484,8.051743973603768,203.39802881392237
8.082352100092221,1.857769546987078,198.00099646459807
9.476880259644707,0.8496628988946642,269.75894343457526
0.7231647525793861,4.362460263571574,246.33601028274418
9.551152072917015,6.583074395060619,141.03118608219546
5.225765993367451,4.377168249335414,249.9834676572468
2.9956567795387388,2.767541319513086,293.07526783481467
0.7686207527616351,5.581711838904408,254.94256449795867
5.006242680704178,3.4700233541219996,117.34506113474826
7.945155444907487,9.32867690126633,187.143040200646
7.070864772666981,9.22645139603572,97.1821873542657
0.5022601146397376,5.023718199720955,269.45762585079143
0.7290183536790351,3.278839940182585,108.39679043565839
4.028732826326371,7.371324139566391,191.04586448153842
2.9529049404794327,0.3671294348306664,137.90548761848888
2.3238432305604784,4.747690060436512,147.8253375405792
2.810044989087136,3.363233942703335,279.4628629306069
